productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extAttack3,extUPC
89187,Shuckle,Shuckle,https://tcgplayer-cdn.tcgplayer.com/product/89187_200w.jpg,3,1389,https://cpt.tcgcsv.com/MHK,2025-02-05T21:03:43.133,1,51/64,Common,Fighting,40.0,Basic,"<strong>Pokémon Power: Hard Shell</strong> Whenever an attack <em>(including your own) does 40 or less damage to Shuckle <em>(after applying Weakness and Resistance)</em>, reduce that damage to 10. <em>(Any other effects of attacks still happen.)</em> This power stops working while Shuckle is Asleep, Confused, or Paralyzed.","[GG] Toxic Saliva
<br>Flip a coin. If heads, the Defending Pokemon is now Poisoned. It now takes 20 Poison damage after each player's turn <em>(even if it was already Poisoned)</em>.",G,,1.0,3.8,9.99,14.99,3.45,,1st Edition,,,
89233,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/89233_200w.jpg,3,1389,https://cpt.tcgcsv.com/HJK,2022-11-27T19:31:07.68,1,23/64,Rare,Metal,60.0,Basic,,"[1] Fury Attack (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",R,G-30,2.0,14.17,23.25,25.0,19.87,,1st Edition,"[2M] Agility (20)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Skarmory.",,
89253,Skiploom,Skiploom,https://tcgplayer-cdn.tcgplayer.com/product/89253_200w.jpg,3,1389,https://cpt.tcgcsv.com/5KK,2023-07-13T16:07:15.93,1,52/64,Common,Grass,60.0,Stage 1,,[1] Hop (20),R,F-30,2.0,0.49,1.28,3.0,1.21,,1st Edition,"[G] Mysterious Powder (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",,
89336,Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/89336_200w.jpg,3,1389,https://cpt.tcgcsv.com/LLK,2025-11-22T03:39:57.24,1,53/64,Common,Fire,50.0,Basic,,[R] Flare (10),W,,2.0,0.85,1.26,3.99,1.22,,1st Edition,"[RR] Magma Ring (20)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",,
89359,Smoochum,Smoochum,https://tcgplayer-cdn.tcgplayer.com/product/89359_200w.jpg,3,1389,https://cpt.tcgcsv.com/cMK,2025-01-31T19:12:46.53,1,54/64,Common,Psychic,30.0,Basic,"<em>If this Baby Pokémon is your Active Pokémon and your opponent announces an attack, your opponent flips a coin (before doing anything else). If tails, your opponent's turn ends.</em>","[1] Psykiss
<br>Flip a coin. If heads, choose a Special Energy card attached to 1 of your opponent's Pokémon. Your opponent shuffles that card into his or her deck.",,,,1.0,1.87,29.98,1.85,29.98,1st Edition,,,
89366,Sneasel,Sneasel,https://tcgplayer-cdn.tcgplayer.com/product/89366_200w.jpg,3,1389,https://cpt.tcgcsv.com/lMK,2025-11-22T03:40:43.797,1,24/64,Rare,Darkness,60.0,Basic,,"[D] Swipe
<br>
Flip a coin. If heads, discard all Trainer cards attached to your opponent's Pokémon.",,P-30,,4.94,7.18,8.69,7.88,,1st Edition,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage.",,
89411,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/89411_200w.jpg,3,1389,https://cpt.tcgcsv.com/fNK,2025-11-22T03:41:27.74,1,55/64,Common,Colorless,50.0,Basic,,[1] Bite (10),F,P-30,1.0,1.15,1.82,3.99,1.91,,1st Edition,"[2] Raging Headbutt (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 10 damage times the number of damage counters on Snubbull. If tails, this attack does 10 damage.",,
89500,Stantler,Stantler,https://tcgplayer-cdn.tcgplayer.com/product/89500_200w.jpg,3,1389,https://cpt.tcgcsv.com/0QK,2025-11-22T03:42:02.743,1,38/64,Uncommon,Colorless,60.0,Basic,,"[1] Terrorize
<br>If the Defending Pokémon is a Basic, choose 1 of its attacks. That Pokémon can't use that attack during your opponent's next turn.",F,P-30,1.0,1.0,1.69,4.99,1.59,,1st Edition,"[3] Overhead Toss (30)
<br>If you have any Benched Pokémon, flip a coin. If tails, this attack does 10 damage to 1 of them. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,
89527,Starmie,Starmie,https://tcgplayer-cdn.tcgplayer.com/product/89527_200w.jpg,3,1389,https://cpt.tcgcsv.com/zQK,2022-11-27T19:39:45.84,1,25/64,Rare,Psychic,70.0,Stage 1,,"[W] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",P,,1.0,3.25,7.62,9.57,8.89,,1st Edition,"[1PP] Core Stream
<br>Choose an Energy type other than Colorless. This attack does 20 damage to each of your opponent's Pokémon with any Energy cards of that type attached to it. Don't apply Weakness and Resistance.",,
89542,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/89542_200w.jpg,3,1389,https://cpt.tcgcsv.com/SQK,2025-02-05T21:03:43.437,1,56/64,Common,Water,40.0,Basic,,[1] Tackle (10),L,,1.0,0.75,1.5,4.99,1.41,,1st Edition,"[W] Bubblebeam (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,
89590,Sudowoodo,Sudowoodo,https://tcgplayer-cdn.tcgplayer.com/product/89590_200w.jpg,3,1389,https://cpt.tcgcsv.com/QRK,2023-07-27T17:12:26.06,1,26/64,Rare,Fighting,60.0,Basic,"<strong>Pokémon Power: Mimic</strong> As long as Sudowoodo is your Active Pokémon, it copies all of the Defending Pokémon's attacks, including their costs. This power can't be used if Sudowoodo is Asleep, Confused, or Paralyzed.","[2] Slam (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",W,,3.0,9.76,11.95,14.08,13.55,,1st Edition,,,
89597,Suicune (14),Suicune 14,https://tcgplayer-cdn.tcgplayer.com/product/89597_200w.jpg,3,1389,https://cpt.tcgcsv.com/ZRK,2025-11-11T06:00:19.133,1,14/64,Holo Rare,Water,70.0,Basic,"<strong>Pokémon Power: Crystal Body</strong> Prevent all effects of your opponent's attacks, other than damage, done to Suicune. This power stops working while Suicune is Asleep, Confused, or Paralyzed.","[WWW] Aurora Wave (30)
<br>Flip 2 coins. If both are heads, the Defending Pokémon is now Paralyzed. If only 1 is heads, the Defending Pokémon is now Asleep.",L,,1.0,400.0,460.7,9999.0,462.19,,1st Edition Holofoil,,,
89599,Suicune (27),Suicune 27,https://tcgplayer-cdn.tcgplayer.com/product/89599_200w.jpg,3,1389,https://cpt.tcgcsv.com/_RK,2022-11-27T19:45:17.78,1,27/64,Rare,Water,60.0,Basic,"<strong>Pokémon Power: Legendary Body</strong> As long as Suicune is your Active Pokémon, Suicune and Energy cards attached to it aren't affected by effects from Trainer cards other than Stadium cards. As long as this power is active, discard any Trainer cards attached to Suicune. <em>(This power works even if Suicune is Asleep, Confused, or Paralyzed.)</em>","[WWW] Crystal Wave (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 10 more damage. If tails, this attack does 30 damage and, if your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. (Do the damage before switching the Pokémon.)",L,,,34.0,45.61,62.99,43.44,,1st Edition,,,
89697,Swinub,Swinub,https://tcgplayer-cdn.tcgplayer.com/product/89697_200w.jpg,3,1389,https://cpt.tcgcsv.com/ZTK,2025-11-22T03:46:58.53,1,57/64,Common,Fighting,40.0,Basic,,[1] Tackle (10),G,L-30,1.0,1.0,1.53,4.99,1.53,2.2,1st Edition,"[1F] Take Down (30)
<br>Swinub does 10 damage to itself.",,
90199,Unown [B],Unown B,https://tcgplayer-cdn.tcgplayer.com/product/90199_200w.jpg,3,1389,https://cpt.tcgcsv.com/_5L,2025-11-22T03:44:03.177,1,39/64,Uncommon,Psychic,50.0,Basic,"<strong>Pokémon Power: [Bear]</strong> Once during your turn <em>(before your attack)</em>, you may move 1 damage counter from 1 of your Pokémon with Unown in its name to Unown [B]. This power can't be used if Unown [B] has 10 HP left. This power can be used even if Unown [B] is Asleep, Confused, or Paralyzed.",[P] Hidden Power (10),P,,1.0,1.89,4.35,19.99,2.64,,1st Edition,,,
90217,Unown [K],Unown K,https://tcgplayer-cdn.tcgplayer.com/product/90217_200w.jpg,3,1389,https://cpt.tcgcsv.com/m6L,2025-11-22T03:45:13.71,1,58/64,Common,Psychic,40.0,Basic,"<strong>Pokémon Power: [Keep]</strong> Your opponent's attacks, Pokémon Powers, and Trainer cards can't discard Energy cards from your Pokémon with Unown in their names. <em>(Any other effects still happen.)</em>",[P] Hidden Power (10),P,,1.0,1.13,1.99,3.99,1.92,,1st Edition,,,
90244,Unown [Y],Unown Y,https://tcgplayer-cdn.tcgplayer.com/product/90244_200w.jpg,3,1389,https://cpt.tcgcsv.com/V6L,2025-11-22T03:45:45.287,1,40/64,Uncommon,Psychic,40.0,Basic,"<strong>Pokémon Power: [Yield]</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, search your deck for a Psychic Energy card and attach it to 1 of your Pokémon with Unown in its name. Shuffle your deck afterward. This power can be used even if Unown [Y] is Asleep, Confused, or Paralyzed.",[P] Hidden Power (10),P,,1.0,2.23,2.99,5.99,2.77,,1st Edition,,,
90766,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/90766_200w.jpg,3,1389,https://cpt.tcgcsv.com/lkL,2025-02-05T21:03:43.547,1,59/64,Common,Grass,40.0,Basic,,[1] Bite (10),P,F-30,,1.1,1.49,3.0,1.49,,1st Edition,"[G] Poison Spray
<br>The Defending Pokémon is now Poisoned.",,
138145,Neo Revelation Booster Pack [1st Edition],Neo Revelation Booster Pack 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/138145_200w.jpg,3,1389,https://cpt.tcgcsv.com/Wg72,2017-07-22T16:19:25.193,1,,,,,,This booster pack contains 11 cards for Wizards of the Coast printed Neo Revelation set.,,,,,,,,,,,,,
138146,Neo Revelation Booster Pack [Unlimited Edition],Neo Revelation Booster Pack Unlimited Edition,https://tcgplayer-cdn.tcgplayer.com/product/138146_200w.jpg,3,1389,https://cpt.tcgcsv.com/Xg72,2017-07-22T16:19:30,1,,,,,,This booster pack contains 11 cards for Wizards of the Coast printed Neo Revelation set.,,,,,700.0,700.0,700.0,,,Normal,,,
634445,Neo Revelation Booster Box [1st Edition],Neo Revelation Booster Box 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/634445_200w.jpg,3,1389,https://cpt.tcgcsv.com/WN57,2025-05-29T18:04:23.283,1,,,,,,"THE LEGEND AWAKENS
From beneath a fire-ravaged tower, three ancient and powerful Pokémon emerge. The journey of worldwide adventure continues with the revelation of these legendary Pokémon.
This display box contains
 36 booster packs, each with 11 game cards",,,,,,,,,,,,,76930885635.0
83475,Aggron,Aggron,https://tcgplayer-cdn.tcgplayer.com/product/83475_200w.jpg,3,1393,https://cpt.tcgcsv.com/wpH,2023-12-21T20:33:07.593,1,1/109,Holo Rare,Metal,110.0,Stage 2,,"[1] Retaliate (10x) 
<br>Flip a coin.  If heads, this attack does 10 damage times the number of damage counters on Aggron.",R,G,4.0,10.0,13.0,19.0,19.96,11.25,Holofoil,[3] Mega Punch (40),"[3MM] Double Lariat (70x) 
<br>Flip 2 coins.  This attack does 70 damage times the number of heads.",
83628,Aron - 25/109,Aron 25 109,https://tcgplayer-cdn.tcgplayer.com/product/83628_200w.jpg,3,1393,https://cpt.tcgcsv.com/BsH,2023-12-21T20:53:13.567,1,25/109,Uncommon,Metal,50.0,Basic,,[M] Rollout (10),R,,1.0,1.0,2.25,3.0,2.49,,Normal,"[2] Double Stab (20x) 
<br>Flip 2 coins.  This attack does 20 damage times the number of heads.",,
83629,Aron - 49/109,Aron 49 109,https://tcgplayer-cdn.tcgplayer.com/product/83629_200w.jpg,3,1393,https://cpt.tcgcsv.com/CsH,2023-12-21T20:58:20.233,1,49/109,Common,Metal,40.0,Basic,,"[1] Teary Eyes 
<br>During your opponent's next turn, any damage done to Aron is reduced by 10.",R,G,1.0,0.4,0.85,1.99,0.86,,Normal,[2] Ram (20),,
83630,Aron - 50/109,Aron 50 109,https://tcgplayer-cdn.tcgplayer.com/product/83630_200w.jpg,3,1393,https://cpt.tcgcsv.com/DsH,2023-12-21T20:58:34.54,1,50/109,Common,Metal,50.0,Basic,,[1] Gnaw (10),R,G,2.0,0.13,0.61,2.1,0.65,,Normal,,,
83755,Beautifly,Beautifly,https://tcgplayer-cdn.tcgplayer.com/product/83755_200w.jpg,3,1393,https://cpt.tcgcsv.com/7wH,2023-12-21T20:33:26.113,1,2/109,Holo Rare,Grass,80.0,Stage 2,"<b>Poke-BODY</b> Withering Dust 
<br>As long as Beautifly is in play, do not apply resistance for all Active Pokemon.","[G] Stun Spore (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",R,,0.0,10.0,12.75,100.0,13.84,,Holofoil,"[2G] Parallel Gain (50) 
<br>Remove 1 damage counter from each of your Pokemon including Beautifly.",,
83903,Blaziken - 3/109,Blaziken 3 109,https://tcgplayer-cdn.tcgplayer.com/product/83903_200w.jpg,3,1393,https://cpt.tcgcsv.com/5BH,2023-12-21T20:33:39.177,1,3/109,Holo Rare,Fire,100.0,Stage 2,"<b>Poke-POWER</b> Firestarter 
<br>Once during your turn <em>(before your attack)</em>, you may attach a Fire Energy card from your discard pile to 1 of your Benched Pokemon.  This power can't be used if Blaziken is affected by a Special Condition.","[2R] Fire Stream (50) 
<br>Discard a Fire Energy card attached to Blaziken.  If you do, this attack does 10 damage to each of your opponent's Benched Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",W,,2.0,35.97,67.75,103.99,71.09,,Holofoil,,,
83904,Blaziken - 15/109,Blaziken 15 109,https://tcgplayer-cdn.tcgplayer.com/product/83904_200w.jpg,3,1393,https://cpt.tcgcsv.com/6BH,2023-12-21T20:36:02.743,1,15/109,Rare,Fire,110.0,Stage 2,,"[2] Clutch (20) 
<br>The Defending Pokemon can't retreat until the end of your opponent's next turn.",W,,2.0,0.99,1.53,5.0,1.93,,Normal,"[3R] Flamethrower (80) 
<br>Discard a Fire Energy card attached to Blaziken.",,
83953,Breloom,Breloom,https://tcgplayer-cdn.tcgplayer.com/product/83953_200w.jpg,3,1393,https://cpt.tcgcsv.com/5CH,2023-12-21T20:36:10.91,1,16/109,Rare,Grass,70.0,Stage 1,,[2] Headbutt (20),R,,1.0,0.75,1.77,5.0,2.26,,Normal,"[2G] Battle Blast (40+)
<br>Does 40 damage plus 10 more damage for each Fightning Energy attached to Breloom.",,
84087,Camerupt,Camerupt,https://tcgplayer-cdn.tcgplayer.com/product/84087_200w.jpg,3,1393,https://cpt.tcgcsv.com/MFH,2023-12-21T20:33:53.743,1,4/109,Holo Rare,Fire,90.0,Stage 1,,"[1R] Lava Burn (20) 
<br>Choose 1 of your opponent's Benched Pokemon.  This attack does 10 damage to that Pokemon.  <i>(Don't apply weakness and resistance for Benched Pokemon.)</i>",W,,3.0,5.9,8.47,20.0,8.74,,Holofoil,"[2RR] Fire Spin (100) 
<br>Discard 2 Basic Energy cards attached to Camerupt or this attack does nothing.",,
84111,Carvanha,Carvanha,https://tcgplayer-cdn.tcgplayer.com/product/84111_200w.jpg,3,1393,https://cpt.tcgcsv.com/fGH,2025-12-01T22:32:28.847,1,51/109,Common,Water,40.0,Basic,"<b>Poke-BODY</b> Rough Skin
<br>If Carvanha is your Active Pokemon and is damaged by an opponent's attack<em> (even if Carvanha is Knocked Out)</em>, put 1 damage counter on the Attacking Pokemon.","[1] Big Bite (10) 
<br>The Defending Pokemon can't retreat until the end of your opponent's next turn.",L,,1.0,0.25,0.59,3.34,0.64,0.65,Normal,,,
84119,Cascoon,Cascoon,https://tcgplayer-cdn.tcgplayer.com/product/84119_200w.jpg,3,1393,https://cpt.tcgcsv.com/pGH,2023-12-21T20:53:22.993,1,26/109,Uncommon,Grass,70.0,Stage 1,"<b>Poke-BODY</b> Hard Cocoon
<br>During your opponent's turn, if Cascoon would be damaged by an opponent's attack <em>(after applying Weakness and Resistance)</em>, flip a coin.  If heads, reduce that damage by 30.","[G] Poison Thread 
<br>The Defending Pokemon is now Poisoned.",R,,2.0,1.5,2.59,8.0,2.46,,Normal,,,
84180,Chansey ex,Chansey ex,https://tcgplayer-cdn.tcgplayer.com/product/84180_200w.jpg,3,1393,https://cpt.tcgcsv.com/DHH,2023-12-21T21:08:51.83,1,96/109,Ultra Rare,Colorless,120.0,Basic,,"[2] Healing Egg 
<br>Remove 2 damage counters (1 if there is only 1) from each of your Pokemon.  Remove no damage counters from Chansey ex.",F,,3.0,39.99,57.58,89.99,58.24,,Holofoil,"[3] Double-edge (80) 
<br>Chansey ex does 60 damage to itself.",,
84400,Combusken - 27/109,Combusken 27 109,https://tcgplayer-cdn.tcgplayer.com/product/84400_200w.jpg,3,1393,https://cpt.tcgcsv.com/0NH,2023-12-21T20:53:40.63,1,27/109,Uncommon,Fire,70.0,Stage 1,,[R] Flare (20),W,,1.0,0.5,0.98,5.99,1.0,,Normal,"[3] Double Kick (40x) 
<br>Flip 2 coins.  This attack does 40 damage times the number of heads.",,
84401,Combusken - 28/109,Combusken 28 109,https://tcgplayer-cdn.tcgplayer.com/product/84401_200w.jpg,3,1393,https://cpt.tcgcsv.com/2NH,2023-12-21T20:53:51.467,1,28/109,Uncommon,Fire,80.0,Stage 1,"<b>Poke-BODY</b> Natural Care
<br>When you attach a Fire Energy card from your hand to Combusken, remove all Special Conditions from Combusken.","[2] Lunge (50)
<br>Flip a coin.  If tails, this attack does nothing.",W,,1.0,1.38,2.49,4.0,2.35,,Normal,,,
84683,Darkness Energy (Special),Darkness Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/84683_200w.jpg,3,1393,https://cpt.tcgcsv.com/HTH,2023-12-21T21:08:29.853,1,93/109,Rare,Special Energy,,,"If the Pokemon Darkness Energy is attached to attacks, the attack does 10 more damage to the Active Pokemon <em>(before applying Weakness and Resistance). </em> Ignore this effect unless the Attacking Pokemon is Darkness or has Dark in its name.  Darkness Energy provides Darkness energy. <em> (Doesn't count as a basic Energy card.)</em>",,,,,0.6,1.13,33.97,1.2,2.96,Normal,,,
84734,Delcatty - 5/109,Delcatty 5 109,https://tcgplayer-cdn.tcgplayer.com/product/84734_200w.jpg,3,1393,https://cpt.tcgcsv.com/JVH,2023-12-21T20:34:16.717,1,5/109,Holo Rare,Colorless,70.0,Stage 1,"<b>Poke-POWER</b> Energy Draw 
<br>Once during your turn <em>(before your attack)</em>, you may discard 1 Energy card from your hand.  Then draw up to 3 cards from your deck.  This power can't be used if Delcatty is affected by a Special Condition.","[1] Max Energy Source (10x) 
<br>Does 10 damage times the number of Energy attached to all of your Active Pokemon.",F,,1.0,11.55,23.33,39.98,14.89,,Holofoil,,,
84735,Delcatty - 29/109,Delcatty 29 109,https://tcgplayer-cdn.tcgplayer.com/product/84735_200w.jpg,3,1393,https://cpt.tcgcsv.com/KVH,2025-12-01T22:33:57.283,1,29/109,Uncommon,Colorless,80.0,Stage 1,,"[1] Energy Call (10) 
<br>Attach 1 Energy card from your discard pile to your Active Pokemon.",F,,1.0,0.33,0.75,3.97,0.84,0.33,Normal,"[2] Cannonball (30+) 
<br>Does 30 damage plus 10 more damage for each Energy attached to Delcatty but not used to pay for this attack's Energy cost.",,
84871,Donphan,Donphan,https://tcgplayer-cdn.tcgplayer.com/product/84871_200w.jpg,3,1393,https://cpt.tcgcsv.com/rZH,2023-12-21T20:36:18.87,1,17/109,Rare,Fighting,80.0,Stage 1,,"[1F] Rend (20+) 
<br>If the Defending Pokemon has any damage counters on it, this attack does 20 damage plus 20 more damage.",G,,1.0,0.5,1.29,5.0,1.31,,Normal,"[3F] Double Spin (60x) 
<br>Flip 2 coins.  This attack does 60 damage times the number of heads.",,
85056,Dustox,Dustox,https://tcgplayer-cdn.tcgplayer.com/product/85056_200w.jpg,3,1393,https://cpt.tcgcsv.com/82J,2024-02-15T14:59:47.697,1,6/109,Holo Rare,Grass,90.0,Stage 2,"<b>Poke-BODY</b> Protective Dust 
<br>Prevent all effects of attacks, except damage, done to Dustox by the Attacking Pokemon.","[1G] Toxic 
<br>The Defending Pokemon is now Poisoned.  Put 2 Damage Counters instead of 1 on the Defending Pokemon between turns.",P,,0.0,7.5,10.86,14.9,14.7,,Holofoil,[2G] Gust (50),,
85120,Electabuzz ex,Electabuzz ex,https://tcgplayer-cdn.tcgplayer.com/product/85120_200w.jpg,3,1393,https://cpt.tcgcsv.com/q3J,2025-11-11T04:59:57.61,1,97/109,Ultra Rare,Lightning,90.0,Basic,,"[L] Thundershock (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",F,M,2.0,36.0,44.0,149.99,43.74,,Holofoil,"[1LL] Quick Attack (40+) 
<br>Flip a coin.  If heads, this attack does 40 damage plus 20 more damage.",,
